Price,,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL,JNJ,JNJ,JNJ,JNJ,JNJ,NKE,NKE,NKE,NKE,NKE
,Date,,,,,,,,,,,,,,,
AAPL,2014-03-12,16.735424497693156,16.824343141561318,16.65683624820259,16.80117416381836,199326400.0,,,,,,,,,,
AAPL,2014-03-13,16.827166678362364,16.896673629486727,16.567920197840767,16.614572525024414,257742800.0,,,,,,,,,,
AAPL,2014-03-14,16.556334298717374,16.622085648308346,16.37505072804688,16.42796516418457,237199200.0,,,,,,,,,,
AAPL,2014-03-17,16.52220558352603,16.593277629090263,16.464281465080933,16.49214744567871,199544800.0,,,,,,,,,,
AAPL,2014-03-18,16.465851845173642,16.655902408418978,16.443935282041643,16.6380558013916,209647200.0,,,,,,,,,,
AAPL,2014-03-19,16.664983283677778,16.78959516975006,16.56291166335237,16.6336727142334,224756000.0,,,,,,,,,,
AAPL,2014-03-20,16.59077852814793,16.677821079736034,16.51125218574989,16.55352020263672,208398400.0,,,,,,,,,,
AAPL,2014-03-21,16.654649025598882,16.711633424158645,16.479314858522947,16.684080123901367,374046400.0,,,,,,,,,,
AAPL,2014-03-24,16.857851194978156,16.922975506600185,16.752649354895482,16.881959915161133,355700800.0,,,,,,,,,,
AAPL,2014-03-25,16.954288439348787,17.08735461433218,16.89448482597992,17.06355857849121,282293200.0,,,,,,,,,,
AAPL,2014-03-26,17.11145585727299,17.189104373418598,16.871622821746055,16.900426864624023,299768000.0,,,,,,,,,,
AAPL,2014-03-27,16.90794459004534,16.9542842272758,16.754526998449524,16.827791213989258,222031600.0,,,,,,,,,,
AAPL,2014-03-28,16.85471259189711,16.87412430095389,16.727281552573466,16.80900001525879,200564000.0,,,,,,,,,,
AAPL,2014-03-31,16.883211390396745,16.932681250750722,16.779887354196212,16.80525016784668,168669200.0,,,,,,,,,,
AAPL,2014-04-01,16.837180755403264,16.965865904979335,16.80618455459905,16.95897674560547,200760000.0,,,,,,,,,,
AAPL,2014-04-02,16.98183544364678,17.01627622901936,16.91545871809694,16.987157821655273,180420800.0,,,,,,,,,,
AAPL,2014-04-03,16.950842074379334,16.985595553184126,16.833430362426096,16.869436264038086,162344000.0,,,,,,,,,,
AAPL,2014-04-04,16.90137385191386,16.907321606731074,16.612383531545717,16.651206970214844,275251200.0,,,,,,,,,,
AAPL,2014-04-07,16.532221074927534,16.62239380425792,16.3402928006814,16.389760971069336,289850400.0,,,,,,,,,,
AAPL,2014-04-08,16.443620514550954,16.472738923195813,16.240418701426496,16.38882827758789,243888400.0,,,,,,,,,,
AAPL,2014-04-09,16.363774638689744,16.609557071990455,16.34436292978706,16.60423469543457,206169600.0,,,,,,,,,,
AAPL,2014-04-10,16.615508870749014,16.66435335062433,16.380372805412435,16.390079498291016,239652000.0,,,,,,,,,,
AAPL,2014-04-11,16.249806852364593,16.369725036402315,16.19157172219166,16.26890754699707,271717600.0,,,,,,,,,,
AAPL,2014-04-14,16.340610556644172,16.34875046768196,16.193767765453497,16.333723068237305,205674000.0,,,,,,,,,,
AAPL,2014-04-15,16.289575067151713,16.332468450729788,16.00966447054314,16.217248916625977,266490000.0,,,,,,,,,,
AAPL,2014-04-16,16.220063932796247,16.315246362805016,16.0976425697579,16.2501220703125,214765600.0,,,,,,,,,,
AAPL,2014-04-17,16.281117225204333,16.524082138149744,16.256068778882355,16.435787200927734,284334400.0,,,,,,,,,,
AAPL,2014-04-21,16.448317862500442,16.661224723198217,16.40511011174506,16.630855560302734,182548800.0,,,,,,,,,,
AAPL,2014-04-22,16.541309811454276,16.651521357250722,16.484639763987428,16.647451400756836,202563200.0,,,,,,,,,,
AAPL,2014-04-23,16.564791440520843,16.629603066376735,16.420451802865873,16.429845809936523,394940000.0,,,,,,,,,,
AAPL,2014-04-24,17.79057299232891,17.84661766092003,17.556374935137857,17.776796340942383,759911600.0,,,,,,,,,,
AAPL,2014-04-25,17.675348730702616,17.90891970034726,17.657503798261427,17.90735626220703,390275200.0,,,,,,,,,,
AAPL,2014-04-28,17.934287287487535,18.652848664416744,17.92645838981765,18.600873947143555,669485600.0,,,,,,,,,,
AAPL,2014-04-29,18.589908585303075,18.6600425760542,18.4574678267154,18.545761108398438,337377600.0,,,,,,,,,,
AAPL,2014-04-30,18.555470501694145,18.76806466238412,18.46655015973118,18.475629806518555,456640800.0,,,,,,,,,,
AAPL,2014-05-01,18.53542769278292,18.623095592879583,18.358841142255383,18.519147872924805,244048000.0,,,,,,,,,,
AAPL,2014-05-02,18.546079816941045,18.60431664317293,18.463734268973454,18.553592681884766,191514400.0,,,,,,,,,,
AAPL,2014-05-05,18.47719828334085,18.817223562138217,18.47281396730779,18.815969467163086,287067200.0,,,,,,,,,,
AAPL,2014-05-06,18.84227019103321,18.923988691063073,18.610891342163086,18.610891342163086,374564400.0,,,,,,,,,,
AAPL,2014-05-07,18.637186282523047,18.701058160517263,18.401735859242045,18.545761108398438,282864400.0,,,,,,,,,,
AAPL,2014-05-08,18.520894041192335,18.71484107359661,18.462648053516478,18.51270866394043,230297200.0,,,,,,,,,,
AAPL,2014-05-09,18.404078599924045,18.457917443300275,18.271526994246425,18.435564041137695,291597600.0,,,,,,,,,,
AAPL,2014-05-12,18.496962480409316,18.69122222038672,18.49412752912738,18.665090560913086,213208800.0,,,,,,,,,,
AAPL,2014-05-13,18.638959466118852,18.718929987599843,18.598030902969803,18.694372177124023,159737200.0,,,,,,,,,,
AAPL,2014-05-14,18.65249855550302,18.808977459409217,18.630774015271687,18.69783592224121,166404000.0,,,,,,,,,,
AAPL,2014-05-15,18.72396850927881,18.783788339930922,18.514279623476515,18.538837432861328,230846000.0,,,,,,,,,,
AAPL,2014-05-16,18.532849488375224,18.81306401821145,18.43115446011526,18.812435150146484,276256400.0,,,,,,,,,,
AAPL,2014-05-19,18.82314686844501,19.121622231757463,18.806774433173707,19.035354614257812,317755200.0,,,,,,,,,,
AAPL,2014-05-20,19.032828354472045,19.092333734550568,18.913815912849568,19.039125442504883,234836000.0,,,,,,,,,,
AAPL,2014-05-21,19.01142581544785,19.10178612208821,18.955698666027974,19.089508056640625,196859600.0,,,,,,,,,,
AAPL,2014-05-22,19.09862838521409,19.20095395085711,19.01991731704689,19.119722366333008,200760000.0,,,,,,,,,,
AAPL,2014-05-23,19.11910140172624,19.354607517055403,19.094543592113343,19.335716247558594,232209600.0,,,,,,,,,,
AAPL,2014-05-27,19.390815218380023,19.705032445690172,19.382944276173692,19.697792053222656,348866000.0,,,,,,,,,,
AAPL,2014-05-28,19.710067473498444,19.830024921182673,19.639541755773436,19.64678382873535,315481600.0,,,,,,,,,,
AAPL,2014-05-29,19.767684612358025,20.05167745123848,19.765165776668354,20.004764556884766,376474000.0,,,,,,,,,,
AAPL,2014-05-30,20.086621937636387,20.281512195038612,19.800740856809256,19.929828643798828,564020800.0,,,,,,,,,,
AAPL,2014-06-02,19.960056238936986,19.98744731389529,19.599240620222897,19.792871475219727,369350800.0,,,,,,,,,,
AAPL,2014-06-03,19.786893713062266,20.110557428920227,19.780282188607604,20.07277488708496,292709200.0,,,,,,,,,,
AAPL,2014-06-04,20.069628030021256,20.398643866164026,20.02775279808567,20.301984786987305,335482000.0,,,,,,,,,,
AAPL,2014-06-05,20.345430569430103,20.445237336962446,20.232400754576055,20.381637573242188,303805600.0,,,,,,,,,,
AAPL,2014-06-06,20.461921912671333,20.504742116815294,20.290960574568242,20.325592041015625,349938400.0,,,,,,,,,,
AAPL,2014-06-09,20.43044002633458,20.69050395578013,20.22106725055014,20.650833129882812,301660000.0,,,,,,,,,,
AAPL,2014-06-10,20.877832623161417,20.94835832601429,20.622175899403885,20.772043228149414,251108000.0,,,,,,,,,,
AAPL,2014-06-11,20.745601587672063,20.88445031473544,20.600143018207916,20.68609619140625,182724000.0,,,,,,,,,,
AAPL,2014-06-12,20.725770146062096,20.743402000013194,20.254128982400182,20.3400821685791,218996000.0,,,,,,,,,,
AAPL,2014-06-13,20.320240546839724,20.373136094725638,20.02932175933,20.11747932434082,218100000.0,,,,,,,,,,
AAPL,2014-06-16,20.168177520846317,20.44146455459312,20.154952788519047,20.320247650146484,142244000.0,,,,,,,,,,
AAPL,2014-06-17,20.344486009406253,20.430439181719397,20.232086741898833,20.29379653930664,118904000.0,,,,,,,,,,
AAPL,2014-06-18,20.33567052458437,20.340079328189546,20.13290927685977,20.31583595275879,134056000.0,,,,,,,,,,
AAPL,2014-06-19,20.340080844043698,20.342285246010572,20.1307063753076,20.245311737060547,142112000.0,,,,,,,,,,
AAPL,2014-06-20,20.24310664114072,20.39738282567848,20.03373386104815,20.035938262939453,403592000.0,,,,,,,,,,
AAPL,2014-06-23,20.126296968423883,20.192415568197088,19.967613674140868,20.0183048248291,174776000.0,,,,,,,,,,
AAPL,2014-06-24,20.00066827978616,20.218856917482594,19.877248716073503,19.897083282470703,156144000.0,,,,,,,,,,
AAPL,2014-06-25,19.88166123417644,19.989653381741075,19.758241636959713,19.91472053527832,147476000.0,,,,,,,,,,
AAPL,2014-06-26,19.91692339631794,20.066790759115726,19.791299407021693,20.03373146057129,130516000.0,,,,,,,,,,
AAPL,2014-06-27,20.01610221805101,20.27616615556582,20.005081889945284,20.271759033203125,256116000.0,,,,,,,,,,
AAPL,2014-06-30,20.298205815972363,20.657447674175703,20.296001413983557,20.48113250732422,197929200.0,,,,,,,,,,
AAPL,2014-07-01,20.611156463623047,20.73237330881303,20.525203312112136,20.611156463623047,152892000.0,,,,,,,,,,
AAPL,2014-07-02,20.688297674009565,20.730171213078563,20.51638967040369,20.602344512939453,113860000.0,,,,,,,,,,
AAPL,2014-07-03,20.644220592699625,20.738989689833225,20.540635570080823,20.723562240600586,91567200.0,,,,,,,,,,
AAPL,2014-07-07,20.747801457106245,21.155528260652776,20.738985533387904,21.151121139526367,225872000.0,,,,,,,,,,
AAPL,2014-07-08,21.217245679600378,21.334055449799724,20.699322165413736,21.014484405517578,260888000.0,,,,,,,,,,
AAPL,2014-07-09,21.03431477474804,21.14671402784703,20.88444742248374,21.02329444885254,145744000.0,,,,,,,,,,
AAPL,2014-07-10,20.664052714822848,21.058556473731628,20.611157172485047,20.946155548095703,158744000.0,,,,,,,,,,
AAPL,2014-07-11,21.016683294948628,21.133491353043194,20.906486759921197,20.985828399658203,136072000.0,,,,,,,,,,
AAPL,2014-07-14,21.126881119281094,21.353885726256447,21.080598773520997,21.256912231445312,171240000.0,,,,,,,,,,
AAPL,2014-07-15,21.33405611440101,21.34507476225778,20.943959324308757,21.00787353515625,181911600.0,,,,,,,,,,
AAPL,2014-07-16,21.371516343568494,21.400166837443585,20.880039055861257,20.88885498046875,213585200.0,,,,,,,,,,
AAPL,2014-07-17,20.943947094533893,20.999045346042806,20.401780501462003,20.51638412475586,229192000.0,,,,,,,,,,
AAPL,2014-07-18,20.63319635371152,20.88003547452079,20.500959188746094,20.81171417236328,199952000.0,,,,,,,,,,
AAPL,2014-07-21,20.93513946124783,20.937343862991217,20.65524097260861,20.70372772216797,156316000.0,,,,,,,,,,
AAPL,2014-07-22,20.866811594957856,20.913093928256128,20.743392039495802,20.875627517700195,220788000.0,,,,,,,,,,
AAPL,2014-07-23,21.02990719945093,21.57207397213937,20.974808929688294,21.42000389099121,371672000.0,,,,,,,,,,
AAPL,2014-07-24,21.38694141604398,21.4486511999773,21.250297122001992,21.384737014770508,182916000.0,,,,,,,,,,
AAPL,2014-07-25,21.345070805839786,21.56325949796906,21.298788457901203,21.525793075561523,173876000.0,,,,,,,,,,
AAPL,2014-07-28,21.558851269646027,21.871809043342292,21.499345877197324,21.823322296142578,221272000.0,,,,,,,,,,
AAPL,2014-07-29,21.89164447956871,21.91588785226539,21.6536195557099,21.682270050048828,172572000.0,,,,,,,,,,
AAPL,2014-07-30,21.69550411035927,21.75280512368551,21.525800428483457,21.631589889526367,132040000.0,,,,,,,,,,
AAPL,2014-07-31,21.413396396882657,21.477308922143482,21.01007658277815,21.069581985473633,227372000.0,,,,,,,,,,
AAPL,2014-08-01,20.9153016795285,21.294378010842923,20.895465429814532,21.186384201049805,194044000.0,,,,,,,,,,
AAPL,2014-08-04,21.239281287043898,21.285563631113817,20.974808587616995,21.067373275756836,159832000.0,,,,,,,,,,
AAPL,2014-08-05,21.016684763252826,21.087210483338943,20.796291677800482,20.963790893554688,223732000.0,,,,,,,,,,
AAPL,2014-08-06,20.882255000101633,21.04314277055459,20.87343907062111,20.928537368774414,154232000.0,,,,,,,,,,
AAPL,2014-08-07,21.025984842881766,21.251903244735338,20.842148270004724,20.926315307617188,186844000.0,,,,,,,,,,
AAPL,2014-08-08,20.877591823960344,21.00162535022568,20.660531463165952,20.983905792236328,167460000.0,,,,,,,,,,
AAPL,2014-08-11,21.101286772865066,21.280694271148977,21.006046297671933,21.260759353637695,146340000.0,,,,,,,,,,
AAPL,2014-08-12,21.271836583789774,21.45788681973581,21.176596099247046,21.256332397460938,135180000.0,,,,,,,,,,
AAPL,2014-08-13,21.296196115930687,21.53761863708496,21.271832158221457,21.53761863708496,127664000.0,,,,,,,,,,
AAPL,2014-08-14,21.55755634212789,21.610713306813686,21.440167270608256,21.5952091217041,112464000.0,,,,,,,,,,
AAPL,2014-08-15,21.683808994579746,21.74804111268534,21.453459854079252,21.701528549194336,195804000.0,,,,,,,,,,
AAPL,2014-08-18,21.81448575319819,22.009397463983394,21.701527400625473,21.9628849029541,190288000.0,,,,,,,,,,
AAPL,2014-08-19,22.01825422408261,22.2995449183855,21.99831930647013,22.266321182250977,277596000.0,,,,,,,,,,
AAPL,2014-08-20,22.24639162319174,22.390358353801005,22.13786062126547,22.275184631347656,210796000.0,,,,,,,,,,
AAPL,2014-08-21,22.27518751079242,22.35713919205555,22.17330259588227,22.277402877807617,133912000.0,,,,,,,,,,
AAPL,2014-08-22,22.21316758090559,22.474525086989043,22.19101898340625,22.441301345825195,176736000.0,,,,,,,,,,
AAPL,2014-08-25,22.54539880576783,22.629564141717818,22.432438775807213,22.490026473999023,161080000.0,,,,,,,,,,
AAPL,2014-08-26,22.4634507986057,22.481170353211702,22.33941729602315,22.34606170654297,132608000.0,,,,,,,,,,
AAPL,2014-08-27,22.374849472922655,22.71815858119941,22.30397296093492,22.620702743530273,209476000.0,,,,,,,,,,
AAPL,2014-08-28,22.501097892951858,22.764670709096816,22.494453484112793,22.647281646728516,273840000.0,,,,,,,,,,
AAPL,2014-08-29,22.78239974054201,22.79125951929103,22.636215925928227,22.70266342163086,178380000.0,,,,,,,,,,
AAPL,2014-09-02,22.82668792139472,22.977300720932927,22.751382366540287,22.879846572875977,214256000.0,,,,,,,,,,
AAPL,2014-09-03,22.835542790628747,22.85769137907284,21.83441206042656,21.914148330688477,501684000.0,,,,,,,,,,
AAPL,2014-09-04,21.89422067867499,22.168866984082502,21.659442521619336,21.732534408569336,342872000.0,,,,,,,,,,
AAPL,2014-09-05,21.883144570766504,22.013822452947537,21.774613591857914,21.92079734802246,233828000.0,,,,,,,,,,
AAPL,2014-09-08,21.993890815443592,21.9961044920332,21.71702915709123,21.785690307617188,185426800.0,,,,,,,,,,
AAPL,2014-09-09,21.94516148824949,22.831118738257178,21.293982368748445,21.703737258911133,759385200.0,,,,,,,,,,
AAPL,2014-09-10,21.70816603698105,22.394782505951948,21.65279371384099,22.370418548583984,403478400.0,,,,,,,,,,
AAPL,2014-09-11,22.239743637603066,22.467877368936158,22.064766870408405,22.465662002563477,249412400.0,,,,,,,,,,
AAPL,2014-09-12,22.416932269088687,22.633992530669406,22.388139267889212,22.516603469848633,250504400.0,,,,,,,,,,
AAPL,2014-09-15,22.77131572409122,22.824474375877397,22.46787644683455,22.509958267211914,245266000.0,,,,,,,,,,
AAPL,2014-09-16,22.10463266619609,22.428006839226057,21.903076593443377,22.33941078186035,267632400.0,,,,,,,,,,
AAPL,2014-09-17,22.430223268352805,22.547614030421325,22.27961045929545,22.498886108398438,243706000.0,,,,,,,,,,
AAPL,2014-09-18,22.576410902577535,22.669436029743732,22.49445922969508,22.54540252685547,149197600.0,,,,,,,,,,
AAPL,2014-09-19,22.65614587811965,22.66943469841161,22.259679737722937,22.36156463623047,283609600.0,,,,,,,,,,
AAPL,2014-09-22,22.54760841603031,22.622913956893058,22.277391235609333,22.383705139160156,211153600.0,,,,,,,,,,
AAPL,2014-09-23,22.28182514557971,22.8001110305683,22.2685363271898,22.73366355895996,253608800.0,,,,,,,,,,
AAPL,2014-09-24,22.627348598136273,22.7801750721244,22.41471737463837,22.536537170410156,240687200.0,,,,,,,,,,
AAPL,2014-09-25,22.26188997134977,22.306187155328917,21.643934622813905,21.67715835571289,400368000.0,,,,,,,,,,
AAPL,2014-09-26,21.82334726997859,22.315053939819336,21.794554260330447,22.315053939819336,249482000.0,,,,,,,,,,
AAPL,2014-09-29,21.849927408697642,22.246393596845795,21.84549667484691,22.173301696777344,199065200.0,,,,,,,,,,
AAPL,2014-09-30,22.328342761221588,22.49003074421139,22.266326008238032,22.315053939819336,221056400.0,,,,,,,,,,
AAPL,2014-10-01,22.27961673971215,22.301767030387932,21.861001931354757,21.967317581176758,205965200.0,,,,,,,,,,
AAPL,2014-10-02,21.987244018101546,22.19765988566641,21.71481310123687,22.12678337097168,191031200.0,,,,,,,,,,
AAPL,2014-10-03,22.024899690215783,22.195445732140243,21.936303619548877,22.064767837524414,173878400.0,,,,,,,,,,
AAPL,2014-10-06,22.13785803273233,22.29290157885679,22.020468957276215,22.064767837524414,148204800.0,,,,,,,,,,
AAPL,2014-10-07,22.02268695840052,22.17551515633859,21.86764508355733,21.872074127197266,168376800.0,,,,,,,,,,
AAPL,2014-10-08,21.874285774503473,22.394785339921302,21.77461456634086,22.32612419128418,229618800.0,,,,,,,,,,
AAPL,2014-10-09,22.490032375458576,22.676082647903847,22.284047179634225,22.37485694885254,309506000.0,,,,,,,,,,
AAPL,2014-10-10,22.301765298677573,22.598560244592033,22.215384579205168,22.310625076293945,265326400.0,,,,,,,,,,
AAPL,2014-10-13,22.443508591927788,22.543178089526865,22.106843948364258,22.106843948364258,214333600.0,,,,,,,,,,
AAPL,2014-10-14,22.23531653954105,22.264109547774872,21.83220597511906,21.872074127197266,254754400.0,,,,,,,,,,
AAPL,2014-10-15,21.69930923253337,21.960666701120214,21.081353818929827,21.604068756103516,403734400.0,,,,,,,,,,
AAPL,2014-10-16,21.163308935207013,21.643940438832885,21.13230056012339,21.320566177368164,288618000.0,,,,,,,,,,
AAPL,2014-10-17,21.595215023244382,21.927449100525067,21.442386806949703,21.63286781311035,272718800.0,,,,,,,,,,
AAPL,2014-10-20,21.77683231432194,22.14007470462724,21.754683717806657,22.09577751159668,310069200.0,,,,,,,,,,
AAPL,2014-10-21,22.81782486491326,22.81782486491326,22.430218625204787,22.696006774902344,378495600.0,,,,,,,,,,
AAPL,2014-10-22,22.777965908156798,23.059258353231208,22.72480893272273,22.811189651489258,273052400.0,,,,,,,,,,
AAPL,2014-10-23,23.052610112582474,23.267455035297747,22.952938899144417,23.218727111816406,284298800.0,,,,,,,,,,
AAPL,2014-10-24,23.29625115414019,23.364912315589294,23.152282730927475,23.305110931396484,188215600.0,,,,,,,,,,
AAPL,2014-10-27,23.22316065659322,23.362700044489383,23.18993691234033,23.28074836730957,136750800.0,,,,,,,,,,
AAPL,2014-10-28,23.344972649781802,23.641767501831055,23.33389750880654,23.641767501831055,192243600.0,,,,,,,,,,
AAPL,2014-10-29,23.621835541119296,23.781308116660963,23.55760343764672,23.774662017822266,210751600.0,,,,,,,,,,
AAPL,2014-10-30,23.69049266907129,23.776873351200052,23.455714578139688,23.694923400878906,162619200.0,,,,,,,,,,
AAPL,2014-10-31,23.92306612052481,23.929710530917,23.74587395752786,23.92085075378418,178557200.0,,,,,,,,,,
AAPL,2014-11-03,23.9695747673993,24.430272964067356,23.923062212422636,24.230932235717773,209130400.0,,,,,,,,,,
AAPL,2014-11-04,24.22206806082488,24.25086105920122,23.8588257728396,24.053735733032227,166297600.0,,,,,,,,,,
AAPL,2014-11-05,24.164485090002774,24.208783969029625,23.94964017375353,24.111328125,149743600.0,,,,,,,,,,
AAPL,2014-11-06,24.15803986698765,24.200305857952753,23.980081104755577,24.18028450012207,139874000.0,,,,,,,,,,
AAPL,2014-11-07,24.191409189770354,24.31820547349943,24.146919920697876,24.24924659729004,134766000.0,,,,,,,,,,
AAPL,2014-11-10,24.25147183468103,24.32043241362617,24.173614758927133,24.20920753479004,108782000.0,,,,,,,,,,
AAPL,2014-11-11,24.180286915936126,24.41385983007523,24.11355300986559,24.40273666381836,109769200.0,,,,,,,,,,
AAPL,2014-11-12,24.331555920265213,24.78757864053458,24.32933264445537,24.74753761291504,187769600.0,,,,,,,,,,
AAPL,2014-11-13,24.869878998066874,25.236919672780612,24.825388036446935,25.096776962280273,238091600.0,,,,,,,,,,
AAPL,2014-11-14,25.17019377829248,25.401541760797258,24.7386406477396,25.399316787719727,176254400.0,,,,,,,,,,
AAPL,2014-11-17,25.41932796072427,26.08890207213618,25.203553164700683,25.35704231262207,186986800.0,,,,,,,,,,
AAPL,2014-11-18,25.34592760206211,25.73521470363487,25.33480443458291,25.686275482177734,176896000.0,,,,,,,,,,
AAPL,2014-11-19,25.679601402064144,25.746335313237118,25.314783923416076,25.50831413269043,167476800.0,,,,,,,,,,
AAPL,2014-11-20,25.56170249500444,25.995478844048012,25.548354355463662,25.873130798339844,173582000.0,,,,,,,,,,
AAPL,2014-11-21,26.140075634106616,26.153422078587862,25.81084919392559,25.908727645874023,228717200.0,,,,,,,,,,
AAPL,2014-11-24,25.993251394868395,26.420354482029627,25.942088905833423,26.389211654663086,189803200.0,,,,,,,,,,
AAPL,2014-11-25,26.487088956055302,26.638354838473195,26.126719786930014,26.16008758544922,275361600.0,,,,,,,,,,
